wavenumber(cm^-1),k(x),k(y),k(z)
3.234202549999999974e+03,5.411355921660106731e-05,6.952409460218134758e-05,4.979075750677693253e-05
3.236131109999999808e+03,5.375824506300649105e-05,6.910527916746071059e-05,4.947120672677921693e-05
3.238059679999999844e+03,5.340747843090541273e-05,6.869079767825658571e-05,4.915549416061626870e-05
3.239988240000000133e+03,5.306116590786718256e-05,6.828058204324003811e-05,4.884354661960578676e-05
3.241916810000000169e+03,5.271920981222607270e-05,6.787455746735528519e-05,4.853528663195818106e-05
3.243845370000000003e+03,5.238152244531393820e-05,6.747265940369430665e-05,4.823064529953010330e-05
3.245773929999999837e+03,5.204801351277445014e-05,6.707481869858752249e-05,4.792955097996952948e-05
3.247702499999999873e+03,5.171859543626949939e-05,6.668096794185818113e-05,4.763193408723152557e-05
3.249631060000000161e+03,5.139318827998400481e-05,6.629104744108059758e-05,4.733773156454351954e-05
3.251559630000000197e+03,5.107170775015101291e-05,6.590499092198996852e-05,4.704687605566167861e-05
3.253488190000000031e+03,5.075407860413698880e-05,6.552274165193966438e-05,4.675930804315588812e-05
3.255416760000000068e+03,5.044022122585165491e-05,6.514423637386850202e-05,4.647496371748444539e-05
3.257345319999999901e+03,5.013006472011495129e-05,6.476942111595986864e-05,4.619378684586795150e-05
3.259273889999999938e+03,4.982353381200686624e-05,6.439823544317095692e-05,4.591571691710940120e-05
3.261202450000000226e+03,4.952056163836764937e-05,6.403062796246774624e-05,4.564070075055558787e-05
3.263131010000000060e+03,4.922107850196927699e-05,6.366654276069603016e-05,4.536868230907220101e-05
3.265059580000000096e+03,4.892501665162576034e-05,6.330592522029401977e-05,4.509960704315383852e-05
3.266988139999999930e+03,4.863231473962650327e-05,6.294872750787626915e-05,4.483342595739688670e-05
3.268916709999999966e+03,4.834290705551360430e-05,6.259489549215166752e-05,4.457008583438309398e-05
3.270845269999999800e+03,4.805673560838642804e-05,6.224438352660767123e-05,4.430954023243448991e-05
3.272773839999999836e+03,4.777373806194382805e-05,6.189713973655649386e-05,4.405173851744536087e-05
3.274702400000000125e+03,4.749385955084222630e-05,6.155312052724676427e-05,4.379663663048395840e-05
3.276630970000000161e+03,4.721704088649979165e-05,6.121227614691261080e-05,4.354418635292656788e-05
3.278559529999999995e+03,4.694323011689282709e-05,6.087456492804843306e-05,4.329434585151072893e-05
3.280488089999999829e+03,4.667237238996610233e-05,6.053994084556287307e-05,4.304707044427964437e-05
3.282416659999999865e+03,4.640441428133027462e-05,6.020835886279402423e-05,4.280231655234514903e-05
3.284345220000000154e+03,4.613930784821846780e-05,5.987977999043864549e-05,4.256004541362877567e-05
3.286273790000000190e+03,4.587700089692548638e-05,5.955415926422270639e-05,4.232021419893478150e-05
3.288202350000000024e+03,4.561744793927182984e-05,5.923145935094917372e-05,4.208278603167269443e-05
3.290130920000000060e+03,4.536059927040874079e-05,5.891163701622418572e-05,4.184772000846428898e-05
3.292059479999999894e+03,4.510641169809783877e-05,5.859465648840529218e-05,4.161498102029675446e-05
3.293988049999999930e+03,4.485483785008376081e-05,5.828047616863055798e-05,4.138452997310562514e-05
3.295916610000000219e+03,4.460583668370204810e-05,5.796906175913986908e-05,4.115633341652711138e-05
3.297845170000000053e+03,4.435936428646214061e-05,5.766037480256658044e-05,4.093035512407966150e-05
3.299773740000000089e+03,4.411537781551130551e-05,5.735437761284579777e-05,4.070655970514040236e-05
3.301702299999999923e+03,4.387383920231165103e-05,5.705103795225384075e-05,4.048491601078226833e-05
3.303630869999999959e+03,4.363470629801694212e-05,5.675031794060345476e-05,4.026538901586468214e-05
3.305559429999999793e+03,4.339794286455676625e-05,5.645218662118835912e-05,4.004794899203904964e-05
3.307487999999999829e+03,4.316350862588604433e-05,5.615660746830469883e-05,3.983256237952610701e-05
3.309416560000000118e+03,4.293136906307950124e-05,5.586355073832169777e-05,3.961920078728525070e-05
3.311345130000000154e+03,4.270148566258831442e-05,5.557298119165357038e-05,3.940783203807081051e-05
3.313273689999999988e+03,4.247382552145020094e-05,5.528487023441165302e-05,3.919842900083537774e-05
3.315202249999999822e+03,4.224835294974522862e-05,5.499918532437588772e-05,3.899096187465277385e-05
3.317130819999999858e+03,4.202503307420063023e-05,5.471589453298543216e-05,3.878540150424624779e-05
3.319059380000000147e+03,4.180383523844246165e-05,5.443497088135812500e-05,3.858172251542195782e-05
3.320987950000000183e+03,4.158472490298290302e-05,5.415638207483755589e-05,3.837989586191897659e-05
3.322916510000000017e+03,4.136767280068424333e-05,5.388010214369396057e-05,3.817989725918326791e-05
3.324845080000000053e+03,4.115264582671646163e-05,5.360609987335133043e-05,3.798169879636753983e-05
3.326773639999999887e+03,4.093961602346540178e-05,5.333435025326367662e-05,3.778527721847927653e-05
3.328702200000000175e+03,4.072855273065850484e-05,5.306482449005453647e-05,3.759060669484431022e-05
3.330630770000000211e+03,4.051942595792370084e-05,5.279749431006673145e-05,3.739766192927600029e-05
3.332559330000000045e+03,4.031220957440310917e-05,5.253233605468725614e-05,3.720642110726348959e-05
3.334487900000000081e+03,4.010687372595838978e-05,5.226932099444727407e-05,3.701685890194368058e-05
3.336416459999999915e+03,3.990339341513653512e-05,5.200842631830829283e-05,3.682895439522394359e-05
3.338345029999999952e+03,3.970173996702802531e-05,5.174962421253883764e-05,3.664268320185508083e-05
3.340273589999999786e+03,3.950188945531732133e-05,5.149289267375579097e-05,3.645802525293590055e-05
3.342202159999999822e+03,3.930381432196170200e-05,5.123820476318875170e-05,3.627495705730033199e-05
3.344130720000000110e+03,3.910749165364728867e-05,5.098553924759320063e-05,3.609345935106501966e-05
3.346059279999999944e+03,3.891289595548074159e-05,5.073487131939295812e-05,3.591351042171260006e-05
3.347987849999999980e+03,3.872000225907458899e-05,5.048617659630570497e-05,3.573508898174120128e-05
3.349916409999999814e+03,3.852878906987878096e-05,5.023943493477483222e-05,3.555817689807571052e-05
3.351844979999999850e+03,3.833923137505687703e-05,4.999462142023302985e-05,3.538275272596711575e-05
3.353773540000000139e+03,3.815130856378000379e-05,4.975171659485931651e-05,3.520879903879883680e-05
3.355702110000000175e+03,3.796499655180593806e-05,4.951069629398199086e-05,3.503629514176640847e-05
3.357630670000000009e+03,3.778027556601664788e-05,4.927154171510773813e-05,3.486522427951517224e-05
3.359559240000000045e+03,3.759712240440007817e-05,4.903422941213699752e-05,3.469556647151984395e-05
3.361487799999999879e+03,3.741551808844780077e-05,4.879874120922260948e-05,3.452730560064746579e-05
3.363416360000000168e+03,3.723544118467773777e-05,4.856505555628850575e-05,3.436042322889461471e-05
3.365344930000000204e+03,3.705687067933659067e-05,4.833315125583451707e-05,3.419490126097109119e-05
3.367273490000000038e+03,3.687978871082666054e-05,4.810301102166353863e-05,3.403072447945046196e-05
3.369202060000000074e+03,3.670417409812338209e-05,4.787461307800928778e-05,3.386787454707990895e-05
3.371130619999999908e+03,3.653000967780373551e-05,4.764794070036560547e-05,3.370633681047811349e-05
3.373059189999999944e+03,3.635727501000732493e-05,4.742297273465381985e-05,3.354609353765541832e-05
3.374987749999999778e+03,3.618595359496573410e-05,4.719969299451338366e-05,3.338713061263078177e-05
3.376916319999999814e+03,3.601602569896644875e-05,4.697808092308188477e-05,3.322943088148198670e-05
3.378844880000000103e+03,3.584747545344406215e-05,4.675812084985104974e-05,3.307298074052560002e-05
3.380773439999999937e+03,3.568028466130166880e-05,4.653979391983424191e-05,3.291776438991351111e-05
3.382702009999999973e+03,3.551443546437766394e-05,4.632308157365237072e-05,3.276376630963115909e-05
3.384630569999999807e+03,3.534991288423913844e-05,4.610796887531824252e-05,3.261097362050065620e-05
3.386559139999999843e+03,3.518669881249392617e-05,4.589443666202704401e-05,3.245937050465184964e-05
3.388487700000000132e+03,3.502477882892333233e-05,4.568247046287899564e-05,3.230894453854747672e-05
3.390416270000000168e+03,3.486413542400040682e-05,4.547205163604433188e-05,3.215968039866479974e-05
3.392344830000000002e+03,3.470475470944875645e-05,4.526316615720170280e-05,3.201156609663951083e-05
3.394273400000000038e+03,3.454661974778694135e-05,4.505579588609773695e-05,3.186458678226300917e-05
3.396201959999999872e+03,3.438971715791240005e-05,4.484992722741467134e-05,3.171873088300353676e-05
3.398130520000000161e+03,3.423403135320023951e-05,4.464554357996885527e-05,3.157398474974479189e-05
3.400059090000000197e+03,3.407954702394928718e-05,4.444262859289452511e-05,3.143033496445505384e-05
3.401987650000000031e+03,3.392625150641508677e-05,4.424116928331998586e-05,3.128777054438498535e-05
3.403916220000000067e+03,3.377412918546936150e-05,4.404114868610491248e-05,3.114627773782075490e-05
3.405844779999999901e+03,3.362316784855269710e-05,4.384255420715201760e-05,3.100584593397615990e-05
3.407773349999999937e+03,3.347335236986534484e-05,4.364536932205363842e-05,3.086646178926274558e-05
3.409701910000000225e+03,3.332467096777734570e-05,4.344958181074489660e-05,3.072811504893116464e-05
3.411630479999999807e+03,3.317710898500310124e-05,4.325517557396865151e-05,3.059079276103050392e-05
3.413559040000000095e+03,3.303065505169507023e-05,4.306213875165579687e-05,3.045448501175589254e-05
3.415487599999999929e+03,3.288529571027728381e-05,4.287045664525795111e-05,3.031917992415482808e-05
3.417416169999999966e+03,3.274101773186215212e-05,4.268011477005427773e-05,3.018486581404936287e-05
3.419344729999999799e+03,3.259781033062186432e-05,4.249110178108922990e-05,3.005153325246812980e-05
3.421273299999999836e+03,3.245565993657975541e-05,4.230340257840351333e-05,2.991917019982035880e-05
3.423201860000000124e+03,3.231455613221081492e-05,4.211700614476300596e-05,2.978776753369258615e-05
3.425130430000000160e+03,3.217448575146817003e-05,4.193189775619290824e-05,2.965731355472822010e-05
3.427058989999999994e+03,3.203543872933161269e-05,4.174806671130347431e-05,2.952779943452711524e-05
3.428987560000000030e+03,3.189740228733122386e-05,4.156549864943708938e-05,2.939921380088698555e-05
3.430916119999999864e+03,3.176036669797348717e-05,4.138418317370527770e-05,2.927154810750904070e-05
3.432844680000000153e+03,3.162432025773048532e-05,4.120410720519633346e-05,2.914479195181842881e-05
3.434773250000000189e+03,3.148925145378612722e-05,4.102525784907717395e-05,2.901893509354927994e-05
3.436701810000000023e+03,3.135515103854302153e-05,4.084762514505910859e-05,2.889396938850755163e-05
3.438630380000000059e+03,3.122200713626285367e-05,4.067119558891670988e-05,2.876988422923760195e-05
3.440558939999999893e+03,3.108981080273044316e-05,4.049595949868804669e-05,2.864667172638526258e-05
3.442487509999999929e+03,3.095855049877143625e-05,4.032190369329154015e-05,2.852432155864435942e-05
3.444416070000000218e+03,3.082821757108665929e-05,4.014901875941333898e-05,2.840282608151549265e-05
3.446344639999999799e+03,3.069880080407824452e-05,3.997729182871198676e-05,2.828217524935121917e-05
3.448273200000000088e+03,3.057029182352695939e-05,3.980671374726907650e-05,2.816236165300219514e-05
3.450201759999999922e+03,3.044268038443173854e-05,3.963727282516514935e-05,2.804337612730840913e-05
3.452130329999999958e+03,3.031595640225964860e-05,3.946895753204862807e-05,2.792520964491787850e-05
3.454058889999999792e+03,3.019011190049232814e-05,3.930175908660333688e-05,2.780785513286864632e-05
3.455987459999999828e+03,3.006513641968559737e-05,3.913566535959312951e-05,2.769130319189132825e-05
3.457916020000000117e+03,2.994102223530364226e-05,3.897066780765271095e-05,2.757554696253629762e-05
3.459844590000000153e+03,2.981775917074605572e-05,3.880675458112822757e-05,2.746057728813908357e-05
3.461773149999999987e+03,2.969533974352747278e-05,3.864391736665112435e-05,2.734638751473509230e-05
3.463701709999999821e+03,2.957375467776442976e-05,3.848214542159695992e-05,2.723296930587305710e-05
3.465630279999999857e+03,2.945299483868137958e-05,3.832142814673926813e-05,2.712031444708474202e-05
3.467558840000000146e+03,2.933305308928816567e-05,3.816175755950722721e-05,2.700841657838500045e-05
3.469487410000000182e+03,2.921391991554204293e-05,3.800312247219678077e-05,2.689726711324706552e-05
3.471415970000000016e+03,2.909558839971110756e-05,3.784551511375658898e-05,2.678685987867642491e-05
3.473344540000000052e+03,2.897804927617301900e-05,3.768892454732573107e-05,2.667718650260773904e-05
3.475273099999999886e+03,2.886129583807918282e-05,3.753334320650224108e-05,2.656824099221629542e-05
3.477201669999999922e+03,2.874531905938331087e-05,3.737876039776619013e-05,2.646001518263160467e-05
3.479130230000000211e+03,2.863011243613710024e-05,3.722516875276886275e-05,2.635250325468849617e-05
3.481058790000000045e+03,2.851566776488261845e-05,3.707255860290543432e-05,2.624569779574942581e-05
3.482987360000000081e+03,2.840197696258114443e-05,3.692092040518555804e-05,2.613959149811168200e-05
3.484915919999999915e+03,2.828903381546217258e-05,3.677024707655118975e-05,2.603417879150708003e-05
3.486844489999999951e+03,2.817682986028738690e-05,3.662052850086003060e-05,2.592945199928426567e-05
3.488773049999999785e+03,2.806535906779330703e-05,3.647175777773716936e-05,2.582540570977477041e-05
3.490701619999999821e+03,2.795461318635853143e-05,3.632392501029882426e-05,2.572203243045366965e-05
3.492630180000000109e+03,2.784458636444700751e-05,3.617702347512658309e-05,2.561932690268346077e-05
3.494558750000000146e+03,2.773527055483930286e-05,3.603104348827939853e-05,2.551728181208527433e-05
3.496487309999999979e+03,2.762666007724903365e-05,3.588597849778499477e-05,2.541589204772167344e-05
3.498415869999999813e+03,2.751874763970689830e-05,3.574181977172310819e-05,2.531515098831947031e-05
3.500344439999999850e+03,2.741152605373456519e-05,3.559855868879299652e-05,2.521505210345950499e-05
3.502273000000000138e+03,2.730498988440201500e-05,3.545618894431737985e-05,2.511559049425443447e-05
3.504201570000000174e+03,2.719913156593150100e-05,3.531470136059164139e-05,2.501675926711355289e-05
3.506130130000000008e+03,2.709394581967675920e-05,3.517408979150765647e-05,2.491855365849105717e-05
3.508058700000000044e+03,2.698942526135585245e-05,3.503434525197104542e-05,2.482096693387355211e-05
3.509987259999999878e+03,2.688556476307170463e-05,3.489546174962695509e-05,2.472399446047157518e-05
3.511915829999999914e+03,2.678235711610234051e-05,3.475743048663745935e-05,2.462762965788583194e-05
3.513844390000000203e+03,2.667979733800334092e-05,3.462024561977110804e-05,2.453186801968861391e-05
3.515772950000000037e+03,2.657787891673972516e-05,3.448389923810987317e-05,2.443670360673583014e-05
3.517701520000000073e+03,2.647659542980056318e-05,3.434838352860225232e-05,2.434213055902036336e-05
3.519630079999999907e+03,2.637594210348417092e-05,3.421369286337395992e-05,2.424814455180812059e-05
3.521558649999999943e+03,2.627591214358068002e-05,3.407981889054929317e-05,2.415473936953391296e-05
3.523487209999999777e+03,2.617650090956750512e-05,3.394675612050915070e-05,2.406191080360674185e-05
3.525415779999999813e+03,2.607770176387684506e-05,3.381449637134696423e-05,2.396965277668942641e-05
3.527344340000000102e+03,2.597951019461075433e-05,3.368303428763427820e-05,2.387796119253079972e-05
3.529272910000000138e+03,2.588191971592294230e-05,3.355236185287254229e-05,2.378683010787406674e-05
3.531201469999999972e+03,2.578492594017890342e-05,3.342247384189394422e-05,2.369625553515613335e-05
3.533130029999999806e+03,2.568852302687285144e-05,3.329336306666533598e-05,2.360623212657769521e-05
3.535058599999999842e+03,2.559270521340919902e-05,3.316502242610600102e-05,2.351675460364853888e-05
3.536987160000000131e+03,2.549746829076038337e-05,3.303744688338490000e-05,2.342781913530896801e-05
3.538915730000000167e+03,2.540280613210912995e-05,3.291062881656626267e-05,2.333942009636253746e-05
3.540844290000000001e+03,2.530871464255062393e-05,3.278456330986517396e-05,2.325155375592946231e-05
3.542772860000000037e+03,2.521518783124573020e-05,3.265924289196569597e-05,2.316421460956532167e-05
3.544701419999999871e+03,2.512222171364236363e-05,3.253466276466603514e-05,2.307739902339500012e-05
3.546629989999999907e+03,2.502981043076934518e-05,3.241081560335491669e-05,2.299110161023323529e-05
3.548558550000000196e+03,2.493795010480731746e-05,3.228769672407332301e-05,2.290531883015768769e-05
3.550487110000000030e+03,2.484663547677792839e-05,3.216529957792400602e-05,2.282004585072021531e-05
3.552415680000000066e+03,2.475586135588300825e-05,3.204361769357580436e-05,2.273527790048256877e-05
3.554344239999999900e+03,2.466562401793240793e-05,3.192264655240986763e-05,2.265101157498272626e-05
3.556272809999999936e+03,2.457591791665461991e-05,3.180237918028800315e-05,2.256724176572375947e-05
3.558201370000000225e+03,2.448673942615916277e-05,3.168281116496697575e-05,2.248396515506451355e-05
3.560129939999999806e+03,2.439808311885028575e-05,3.156393566629202719e-05,2.240117674051057096e-05
3.562058500000000095e+03,2.430994546399448299e-05,3.144574837543597054e-05,2.231887328857642749e-05
3.563987070000000131e+03,2.422232114921419907e-05,3.132824258285431219e-05,2.223704989981143272e-05
3.565915629999999965e+03,2.413520673591149654e-05,3.121141408027076013e-05,2.215570342231563183e-05
3.567844189999999799e+03,2.404859747138516225e-05,3.109525688604900586e-05,2.207482947495671011e-05
3.569772759999999835e+03,2.396248866290874382e-05,3.097976508799454154e-05,2.199442373055845662e-05
3.571701320000000123e+03,2.387687700467256455e-05,3.086493462350058949e-05,2.191448315499363114e-05
3.573629890000000159e+03,2.379175745805091880e-05,3.075075909547048440e-05,2.183500309414652119e-05
3.575558449999999993e+03,2.370712680231022753e-05,3.063723453510447045e-05,2.175598058946329435e-05
3.577487020000000030e+03,2.362298010291854778e-05,3.052435466491348036e-05,2.167741108030853909e-05
3.579415579999999864e+03,2.353931422158126610e-05,3.041211560736290547e-05,2.159929168144941432e-05
3.581344149999999900e+03,2.345612432493454364e-05,3.030051120164804724e-05,2.152161792320655980e-05
3.583272710000000188e+03,2.337340735458354462e-05,3.018953765903136975e-05,2.144438699149532366e-05
3.585201270000000022e+03,2.329115900078118398e-05,3.007918950312477184e-05,2.136759490220825885e-05
3.587129840000000058e+03,2.320937500678775276e-05,2.996946131991109143e-05,2.129123771916068098e-05
3.589058399999999892e+03,2.312805242950431053e-05,2.986034944941013539e-05,2.121531273108801741e-05
3.590986969999999928e+03,2.304718667636942889e-05,2.975184801030902789e-05,2.113981568522194430e-05
3.592915530000000217e+03,2.296677487824312703e-05,2.964395342561562205e-05,2.106474393634971473e-05
3.594844099999999798e+03,2.288681253428973008e-05,2.953665992114416525e-05,2.099009331448571674e-05
3.596772660000000087e+03,2.280729684710240739e-05,2.942996400069299083e-05,2.091586123855349806e-05
3.598701230000000123e+03,2.272822340508290210e-05,2.932385999465640403e-05,2.084204361918905906e-05
3.600629789999999957e+03,2.264958948041362558e-05,2.921834448549707764e-05,2.076863793760533078e-05
3.602558349999999791e+03,2.257139115268189762e-05,2.911341244830711303e-05,2.069564056042334565e-05
3.604486919999999827e+03,2.249362454853601916e-05,2.900905891438165319e-05,2.062304789700027206e-05
3.606415480000000116e+03,2.241628704068749725e-05,2.890528058033422682e-05,2.055085751865903175e-05
3.608344050000000152e+03,2.233937443029740654e-05,2.880207202735389564e-05,2.047906552859199772e-05
3.610272609999999986e+03,2.226288415463592674e-05,2.869943002568671841e-05,2.040766955606798495e-05
3.612201180000000022e+03,2.218681209604392941e-05,2.859734925276432709e-05,2.033666577787752390e-05
3.614129739999999856e+03,2.211115575446241346e-05,2.849582655056109235e-05,2.026605187960032895e-05
3.616058300000000145e+03,2.203591148037604402e-05,2.839485721264276336e-05,2.019582447291126735e-05
3.617986870000000181e+03,2.196107566728981193e-05,2.829443658450479207e-05,2.012598020868011100e-05
3.619915430000000015e+03,2.188664590575612322e-05,2.819456161227079928e-05,2.005651685401087643e-05
3.621844000000000051e+03,2.181261827189952872e-05,2.809522720437126128e-05,1.998743076167206679e-05
3.623772559999999885e+03,2.173899041450912768e-05,2.799643037414931710e-05,1.991871975123088651e-05
3.625701129999999921e+03,2.166575848373584760e-05,2.789816611875439899e-05,1.985038024279138695e-05
3.627629690000000210e+03,2.159292018493947211e-05,2.780043151704175927e-05,1.978241010693400600e-05
3.629558259999999791e+03,2.152047174040625692e-05,2.770322165287009207e-05,1.971480582943587170e-05
3.631486820000000080e+03,2.144841091045536269e-05,2.760653366894817083e-05,1.964756533048810100e-05
3.633415379999999914e+03,2.137673435834309678e-05,2.751036323121687960e-05,1.958068550578488003e-05
3.635343949999999950e+03,2.130543878579220594e-05,2.741470605264353477e-05,1.951416328620394128e-05
3.637272509999999784e+03,2.123452203266607794e-05,2.731955936872116990e-05,1.944799666382271574e-05
3.639201079999999820e+03,2.116398049369885343e-05,2.722491847164196520e-05,1.938218228165923399e-05
3.641129640000000109e+03,2.109381205992570470e-05,2.713078065682299463e-05,1.931671817809471495e-05
3.643058210000000145e+03,2.102401319205691405e-05,2.703714129655727458e-05,1.925160105639253292e-05
3.644986769999999979e+03,2.095458183087374628e-05,2.694399774469597494e-05,1.918682899999071313e-05
3.646915340000000015e+03,2.088551450142676078e-05,2.685134545186029803e-05,1.912239877095345042e-05
3.648843899999999849e+03,2.081680919286592411e-05,2.675918182888938724e-05,1.905830849656635887e-05
3.650772460000000137e+03,2.074846284646007755e-05,2.666750287713239909e-05,1.899455532599793594e-05
3.652701030000000173e+03,2.068047243800290173e-05,2.657630464063858648e-05,1.893113644009955003e-05
3.654629590000000007e+03,2.061283602671053894e-05,2.648558461310589196e-05,1.886805002974841007e-05
3.656558160000000044e+03,2.054555029166053710e-05,2.639533843353976191e-05,1.880529299797202884e-05
3.658486719999999877e+03,2.047861333718906739e-05,2.630556364919116002e-05,1.874286357664271225e-05
3.660415289999999914e+03,2.041202190138088627e-05,2.621625597156439043e-05,1.868075872286448767e-05
3.662343850000000202e+03,2.034577413246546648e-05,2.612741300015729282e-05,1.861897670842509254e-05
3.664272419999999784e+03,2.027986682611740570e-05,2.603903051740936902e-05,1.855751454324596113e-05
3.666200980000000072e+03,2.021429817327240896e-05,2.595110617379605582e-05,1.849637053798539643e-05
3.668129539999999906e+03,2.014906536319948871e-05,2.586363627354690099e-05,1.843554206875351337e-05
3.670058109999999942e+03,2.008416561625454581e-05,2.577661715975113519e-05,1.837502654028183620e-05
3.671986669999999776e+03,2.001959718529300986e-05,2.569004655705313427e-05,1.831482231964590723e-05
3.673915239999999812e+03,1.995535700403765810e-05,2.560392041865486906e-05,1.825492654353518565e-05
3.675843800000000101e+03,1.989144336525073225e-05,2.551823651716533163e-05,1.819533761542328000e-05
3.677772370000000137e+03,1.982785325560821612e-05,2.543299087156327001e-05,1.813605272068770637e-05
3.679700929999999971e+03,1.976458500672206983e-05,2.534818130127655168e-05,1.807707029826498128e-05
3.681629500000000007e+03,1.970163565698674694e-05,2.526380388967528799e-05,1.801838758111739695e-05
3.683558059999999841e+03,1.963900357583747109e-05,2.517985650188972401e-05,1.796000304273538280e-05
3.685486620000000130e+03,1.957668617450565680e-05,2.509633571630412986e-05,1.790191426303334624e-05
3.687415190000000166e+03,1.951468089230623824e-05,2.501323814675058952e-05,1.784411884785733397e-05
3.689343750000000000e+03,1.945298615355895534e-05,2.493056172489185483e-05,1.778661532088843483e-05
3.691272320000000036e+03,1.939159912078484480e-05,2.484830268924442372e-05,1.772940102942515829e-05
3.693200879999999870e+03,1.933051825370468385e-05,2.476645901452172798e-05,1.767247452955265515e-05
3.695129449999999906e+03,1.926974076251019481e-05,2.468502699905400871e-05,1.761583321253271824e-05
3.697058010000000195e+03,1.920926514140744118e-05,2.460400465959610737e-05,1.755947566603960282e-05
3.698986579999999776e+03,1.914908864717734601e-05,2.452338835305914165e-05,1.750339932432687899e-05
3.700915140000000065e+03,1.908920980762265034e-05,2.444317613725714667e-05,1.744760280586740445e-05
3.702843699999999899e+03,1.902962623325610175e-05,2.436336483928591893e-05,1.739208387412424157e-05
3.704772269999999935e+03,1.897033556003889545e-05,2.428395131864857285e-05,1.733684031611703528e-05
3.706700830000000224e+03,1.891133636455883833e-05,2.420493369296130272e-05,1.728187079508526966e-05
3.708629399999999805e+03,1.885262601554468513e-05,2.412630846040137537e-05,1.722717284869081781e-05
3.710557960000000094e+03,1.879420312107535563e-05,2.404807377730195988e-05,1.717274516909491066e-05
3.712486530000000130e+03,1.873606509292213265e-05,2.397022619634758443e-05,1.711858533376038819e-05
3.714415089999999964e+03,1.867821056985863461e-05,2.389276391169737517e-05,1.706469206305872053e-05
3.716343660000000000e+03,1.862063700574913833e-05,2.381568352944428611e-05,1.701106297339881774e-05
3.718272219999999834e+03,1.856334306928766092e-05,2.373898328070394830e-05,1.695769681266981094e-05
3.720200780000000123e+03,1.850632655043637541e-05,2.366266021868557062e-05,1.690459151008362313e-05
3.722129350000000159e+03,1.844958526227838123e-05,2.358671142628199124e-05,1.685174501630697975e-05
3.724057909999999993e+03,1.839311791698999973e-05,2.351113518846753618e-05,1.679915611925377508e-05
3.725986480000000029e+03,1.833692206968550297e-05,2.343592824022648253e-05,1.674682252910142139e-05
3.727915039999999863e+03,1.828099646062644973e-05,2.336108890141798123e-05,1.669474305963889073e-05
3.729843609999999899e+03,1.822533868389960283e-05,2.328661395679857183e-05,1.664291545717041455e-05
3.731772170000000187e+03,1.816994750715778440e-05,2.321250176032356460e-05,1.659133856073484426e-05
3.733700740000000224e+03,1.811482056262242736e-05,2.313874914553926091e-05,1.654001015200725358e-05
3.735629300000000057e+03,1.805995664466099036e-05,2.306535449972638122e-05,1.648892909466883043e-05
3.737557859999999891e+03,1.800535370527028451e-05,2.299231508207154754e-05,1.643809346798650488e-05
3.739486429999999928e+03,1.795100971751345713e-05,2.291962817900687087e-05,1.638750137081622287e-05
3.741414990000000216e+03,1.789692351460895578e-05,2.284729222640500727e-05,1.633715170270555597e-05
3.743343559999999798e+03,1.784309282059970536e-05,2.277530417564391601e-05,1.628704233056578848e-05
3.745272120000000086e+03,1.778951649381341516e-05,2.270366249408344259e-05,1.623717217714656076e-05
3.747200690000000122e+03,1.773619229367408111e-05,2.263236417863873209e-05,1.618753914222772854e-05
3.749129249999999956e+03,1.768311910301048086e-05,2.256140772745640789e-05,1.613814217121049054e-05
3.751057809999999790e+03,1.763029498914611904e-05,2.249079054739564274e-05,1.608897945038871298e-05
3.752986379999999826e+03,1.757771803903531213e-05,2.242051007083857214e-05,1.604004918433629353e-05
3.754914940000000115e+03,1.752538717115583553e-05,2.235056484083713905e-05,1.599135035143415002e-05
3.756843510000000151e+03,1.747330023018146521e-05,2.228095196433888732e-05,1.594288093073333945e-05
3.758772069999999985e+03,1.742145615764280491e-05,2.221167001350681183e-05,1.589463992195922724e-05
3.760700640000000021e+03,1.736985283108659304e-05,2.214271613783455549e-05,1.584662533475289945e-05
3.762629199999999855e+03,1.731848921454555139e-05,2.207408893795472738e-05,1.579883618968579528e-05
3.764557769999999891e+03,1.726736321776292334e-05,2.200578560509608281e-05,1.575127052637399246e-05
3.766486330000000180e+03,1.721647382673917597e-05,2.193780476773788627e-05,1.570392738575086022e-05
3.768414890000000014e+03,1.716581924480813039e-05,2.187014400806443763e-05,1.565680508057745070e-05
3.770343460000000050e+03,1.711539769326799070e-05,2.180280093176186713e-05,1.560990194037217366e-05
3.772272019999999884e+03,1.706520819009636774e-05,2.173577420793924142e-05,1.556321703573324041e-05
3.774200589999999920e+03,1.701524872269515875e-05,2.166906112874892218e-05,1.551674847862433010e-05
3.776129150000000209e+03,1.696551832973484039e-05,2.160266038965241110e-05,1.547049535885215225e-05
3.778057719999999790e+03,1.691601502858759544e-05,2.153656932184966189e-05,1.542445581632314572e-05
3.779986280000000079e+03,1.686673787813272433e-05,2.147078664658447683e-05,1.537862895961227791e-05
3.781914850000000115e+03,1.681768492511255902e-05,2.140530973337618714e-05,1.533301295602029023e-05
3.783843409999999949e+03,1.676885524814298589e-05,2.134013732869315493e-05,1.528760693246125022e-05
3.785771969999999783e+03,1.672024717422493112e-05,2.127526717524980132e-05,1.524240931691596055e-05
3.787700539999999819e+03,1.667185904683545007e-05,2.121069703743693030e-05,1.519741855275876187e-05
3.789629100000000108e+03,1.662368997333834447e-05,2.114642569854508977e-05,1.515263379363548357e-05
3.791557670000000144e+03,1.657573807137764551e-05,2.108245062081658654e-05,1.510805327301913579e-05
3.793486229999999978e+03,1.652800246692970784e-05,2.101877061143340690e-05,1.506367616187486444e-05
